bookID,Book-Title,authors,isbn,isbn13,language_code,publisher,
17513,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest,2831557437,9.78283E+12,ger,Berlitz Kids,
17518,The Trolley Car Family,Eleanor Clymer/Ursula Koering,590407325,9.78059E+12,eng,Scholastic,
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,316030899,9.78032E+12,eng,Little  Brown Books for Young Readers,
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,1562926160,9.78156E+12,eng,Honor Books,
17546,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott/Sarah Elbert,1555533078,9.78156E+12,eng,Northeastern University Press,
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin,60004509,9.78006E+12,eng,HarperCollins Publishers,
17550,Moods,Louisa May Alcott,813516706,9.78081E+12,eng,Rutgers University Press,
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott/Kerry A. Graves,736805990,9.78074E+12,eng,Capstone Press,
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,590488120,9.78059E+12,en-US,Scholastic  Inc.,
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen,006446234X,9.78006E+12,eng,HarperCollins,
17582,The Norton Anthology of Short Fiction,Richard Bausch,393926117,9.78039E+12,en-US,W. W. Norton & Company,
17593,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,139567569,9.78014E+12,eng,Prentice Hall,
17600,Homemade Love,bell hooks/Shane W. Evans,786806435,9.78079E+12,eng,Jump At The Sun,
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,743456084,9.78074E+12,eng,Washington Square Press,
17602,Killing Rage: Ending Racism,bell hooks,805050272,9.78081E+12,eng,Holt Paperbacks,
17603,Where We Stand: Class Matters,bell hooks,041592913X,9.78042E+12,eng,Routledge,
17607,All About Love: New Visions,bell hooks,688168442,9.78069E+12,eng,William Morrow,
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,807050113,9.78081E+12,en-US,Beacon Press,
17609,The Darker Nations: A People's History of the Third World,Vijay Prashad/Howard Zinn,1565847857,9.78157E+12,eng,New Press  The,
17610,The Karma Of Brown Folk,Vijay Prashad,816634394,9.78082E+12,eng,Univ Of Minnesota Press,
17619,The Negro,W.E.B. Du Bois/Robert Gregg,812217756,9.78081E+12,eng,University of Pennsylvania Press,
17624,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,1594200297,9.78159E+12,eng,Penguin Press HC  The,
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,29131693,9.78003E+12,eng,Free Press,
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,160729947,9.78016E+12,eng,National Park Service,
17639,The Guardship (Thomas Marlowe  #1),James L. Nelson,380804522,9.78038E+12,eng,William Morrow Paperbacks,
17643,Before We Were Free,Julia Alvarez,044023784X,9.78044E+12,en-US,Laurel Leaf Library,
17644,Moral Disorder and Other Stories,Margaret Atwood,385503849,9.78039E+12,eng,Nan A. Talese,
17645,The Penelopiad,Margaret Atwood/Laurel Merlington,1841957178,9.78184E+12,eng,Canongate U.S.,
17646,The Tent,Margaret Atwood,385516681,9.78039E+12,eng,Nan A. Talese,
17650,The Robber Bride,Margaret Atwood,385491034,9.78039E+12,eng,Anchor,
17654,The Moth Diaries,Rachel Klein,571219713,9.78057E+12,eng,Faber & Faber Limited,
17658,Trauma,Graham Masterton,451205553,9.78045E+12,en-GB,Signet,
17671,Liars and Saints,Maile Meloy,743261984,9.78074E+12,eng,Scribner,
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,375708138,9.78038E+12,eng,Vintage,
17675,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,140003177X,9.7814E+12,eng,Vintage,
17679,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,805832890,9.78081E+12,eng,Psychology Press,
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,60758767,9.78006E+12,en-US,Harper Perennial,
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,045146091X,9.78045E+12,eng,Roc,
17686,Diaries  1910-1923,Franz Kafka/Max Brod/Joseph Kresh/Martin Greenberg,805209069,9.78081E+12,eng,Schocken,
17687,The Metamorphosis,Franz Kafka,1419172697,9.78142E+12,en-US,Kessinger Publishing,
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,684800705,9.78068E+12,eng,Scribner,
17690,The Trial,Franz Kafka/Max Brod/Willa Muir/Edwin Muir,99428644,9.7801E+12,eng,Vintage,
17691,Franz Kafka: The Complete Stories,Franz Kafka/Nabum N. Glazer/John Updike,805238638,9.78081E+12,en-US,Schocken,
17692,The Trial,Franz Kafka/Breon Mitchell/Arthur H. Samuelson,805209999,9.78081E+12,eng,Schocken Books,
17694,The Zürau Aphorisms,Franz Kafka/Michael Hofmann/Geoffrey Brock/Roberto Calasso,805212078,9.78081E+12,eng,Schocken,
17697,Collected Shorter Fiction: Volume I,Leo Tolstoy/Aylmer Maude/Nigel J. Cooper,375411720,9.78038E+12,eng,Everyman's Library,
17698,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,812975049,9.78081E+12,eng,Modern Library,
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,142400653,9.78014E+12,eng,Puffin Books,
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss/Vince Neil/Nikki Sixx/Tommy Lee/Mick Mars,60392886,9.78006E+12,eng,Dey Street Books,
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,671746065,9.78067E+12,eng,Pocket Books,
17722,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel,553213458,9.78055E+12,eng,Bantam Classics,
17724,The Awakening,Kate Chopin/Margo Culley,393960579,9.78039E+12,eng,W. W. Norton & Company,
17726,Go Down  Moses,William Faulkner,679732179,9.78068E+12,eng,Vintage,
17727,The Books of Magic,Neil Gaiman/John Bolton/Scott Hampton/Charles Vess/Paul Johnson/Roger Zelazny,1563890828,9.78156E+12,eng,Vertigo,
17728,The House of Mirth,Edith Wharton/Nina Bawden,1844082938,9.78184E+12,eng,Virago,
17730,House of Mirth,Edith Wharton,1600962203,9.7816E+12,eng,Waking Lion Press,
17733,The House of Mirth,Edith Wharton/Jeffrey Meyers,1593081049,9.78159E+12,eng,Barnes  Noble Classics,
17735,Light (Kefahuchi Tract  #1),M. John Harrison,553382950,9.78055E+12,eng,Spectra,
17743,Beautiful Evidence,Edward R. Tufte,961392177,9.78096E+12,eng,Graphics Press LLC,
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,961392169,9.78096E+12,en-US,Graphics Press,
17761,Hafen des Unglücks (Aubrey/Maturin Book 11),Patrick O'Brian,3548256422,9.78355E+12,ger,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas,
17762,Manöver um Feuerland (The Far Side of the World) (Aubrey/Maturin Book 10),Patrick O'Brian,3548254438,9.78355E+12,ger,Ullstein Tb,
17766,Master and Commander (Aubrey/Maturin Book 1),Patrick O'Brian,073931565X,9.78074E+12,eng,Random House Audio,
17770,Post Captain (Aubrey/Maturin Book 2),Patrick O'Brian,039700804X,9.7804E+12,eng,Lippincott Williams & Wilkins,
17778,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),Patrick O'Brian,3548254357,9.78355E+12,ger,Ullstein Tb,
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,141001828,9.78014E+12,eng,Penguin Books,
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,515128554,9.78052E+12,eng,Berkley Books,
17783,Corazón de mar (Gallagher  #3),Nora Roberts/Juan Larrea,8466307257,9.78847E+12,spa,Punto de Lectura,
17795,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,Paul  Collins,312300336,9.78031E+12,eng,Picador,
17798,Fads and Fallacies in the Name of Science,Martin Gardner,486203948,9.78049E+12,eng,Dover Publications (NY),
17799,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,99448572,9.7801E+12,eng,Vintage,
17800,Dance Dance Dance,Haruki Murakami,99448769,9.7801E+12,eng,Vintage,
17803,After Dark,Haruki Murakami/Jay Rubin,307265838,9.78031E+12,eng,Knopf Publishing Group,
17804,Vintage Murakami,Haruki Murakami,1400033969,9.7814E+12,eng,Vintage Books USA,
17807,Gravitation #2,Maki Murakami,848449487X,9.78848E+12,spa,Ediciones Glénat España,
17828,The Master and Margarita,Mikhail Bulgakov/Michael Karpelson,1411683056,9.78141E+12,eng,Lulu Press,
17830,Bulgakov's the Master and Margarita: The Text as a Cipher,Elena N. Mahlow,533017424,9.78053E+12,eng,Vantage Press,
17837,Мастер и Маргарита,Mikhail Bulgakov/Михаил Булгаков,5040019521,9.78504E+12,rus,Эксмо,
17841,Foucault's Pendulum,Umberto Eco/William Weaver,015603297X,9.78016E+12,eng,Mariner Books,
17845,Pendulum: Leon Foucault and the Triumph of Science,Amir D. Aczel,743464796,9.78074E+12,eng,Washington Square Press,
17846,The House of Mirth,Edith Wharton/Jeffrey Meyers,1593081537,9.78159E+12,eng,Barnes  Noble Classics,
17850,The House of Mirth,Edith Wharton/R.W.B. Lewis,814749763,9.78081E+12,eng,New York University Press,
17861,The Family Trade (The Merchant Princes  #1),Charles Stross,765348217,9.78077E+12,eng,Tor Fantasy,
17862,Toast  and Other Stories,Charles Stross,809556030,9.78081E+12,eng,Cosmos Books (OH),
17863,Accelerando,Charles Stross,441014151,9.78044E+12,eng,Ace Books,
17866,Glasshouse,Charles Stross,441014038,9.78044E+12,en-US,Ace Books,
17867,The Hidden Family (The Merchant Princes  #2),Charles Stross,765352052,9.78077E+12,eng,Tor Fantasy,
17872,Lobsters,Charles Stross/Shandra Marie/Jared Doreck,1884612466,9.78188E+12,eng,AudioText,
17873,Antibodies,Charles Stross/Shandra Marie/Jared Doreck,1884612474,9.78188E+12,eng,AudioText,
17876,Notes from Underground  White Nights  The Dream of a Ridiculous Man  and Selections from The House of the Dead,Fyodor Dostoyevsky/Andrew R. MacAndrew/Ben Marcus,451529553,9.78045E+12,eng,Signet,
17877,The House of the Dead,Fyodor Dostoyevsky/Ergin Altay,486434095,9.78049E+12,eng,Dover Publications,
17878,The Village of Stepanchikovo,Fyodor Dostoyevsky/Ignat Avsey,140446583,9.78014E+12,eng,Penguin Book Limited,
17879,Crime and Punishment,Fyodor Dostoyevsky/Larissa Volokhonsky/Richard Pevear,679420290,9.78068E+12,eng,Random House,
17880,The Gambler,Fyodor Dostoyevsky/Jonathan Franzen,184391123X,9.78184E+12,eng,Hesperus Press,
17881,Notes from Underground & The Double,Fyodor Dostoyevsky/Jessie Coulson,140442529,9.78014E+12,eng,Penguin Books,
17883,Notes from Underground & A Confession (Everyman's Library),A.D.P. Briggs/Leo Tolstoy/Fyodor Dostoyevsky,460874489,9.78046E+12,eng,Everymans Library,
17890,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,140441794,9.78014E+12,en-US,Penguin Books,
17891,The Idiot,Fyodor Dostoyevsky/Constance Garnett,486432130,9.78049E+12,en-US,Dover Publications,
17893,Netochka Nezvanova,Fyodor Dostoyevsky/Jane Kentish,140444556,9.78014E+12,eng,Penguin Classics,
17905,Plays 5: Arcadia / The Real Thing / Night and Day / Indian Ink / Hapgood,Tom Stoppard,571197515,9.78057E+12,en-US,Farrar  Straus and Giroux,
17908,Rock 'n' Roll,Tom Stoppard,802143075,9.7808E+12,eng,Grove Press,
17914,The Real Thing,Tom Stoppard,571125298,9.78057E+12,en-US,Farrar  Straus and Giroux,
17915,Arcadia,Tom Stoppard,1568651376,9.78157E+12,eng,Doubleday Books,
17918,Plays 1: The Real Inspector Hound / After Magritte / Dirty Linen / New-Found-Land / Dogg's Hamlet  Cahoot's Macbeth,Tom Stoppard,571177654,9.78057E+12,eng,Faber & Faber,
17922,Every Good Boy Deserves Favor & Professional Foul,Tom Stoppard,802150454,9.7808E+12,en-GB,Grove Press,
17926,Lord Malquist and Mr. Moon,Tom Stoppard,802142710,9.7808E+12,eng,Grove Press,
17944,The Gunslinger (The Dark Tower #1),Stephen King,451160525,9.78045E+12,eng,Signet,
17945,Everything and Nothing,Jorge Luis Borges/Eliot Weinberger/John M. Fein/James E. Irby/Donald A. Yates,811214001,9.78081E+12,eng,New Directions,
17946,Seven Nights,Jorge Luis Borges/Eliot Weinberger,811209059,9.78081E+12,eng,New Directions Publishing Corporation,
17947,Museo: Textos Ineditos,Adolfo Bioy Casares,9500424134,9.7895E+12,spa,Emecé Editores,
17950,Obra Poética,Jorge Luis Borges,9500426161,9.7895E+12,spa,Emecé Editores,
17961,Collected Fictions,Jorge Luis Borges/Andrew Hurley,140286802,9.78014E+12,eng,Penguin Classics Deluxe Edition,
17971,The Eternal Frontier: An Ecological History of North America and Its Peoples,Tim Flannery,802138888,9.7808E+12,eng,Grove Press,
17976,Hope Springs Eternal (Prairie River  #4),Kristiana Gregory,439440033,9.78044E+12,eng,Scholastic Paperbacks,
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins,061861916X,9.78062E+12,eng,Mariner Books,
17982,The Reverse of the Medal (Aubrey & Maturin #11),Patrick O'Brian,6499260,9.78001E+12,eng,HarperCollins,
17983,The Reverse of the Medal (Aubrey/Maturin  #11),Patrick O'Brian/Simon Vance,786178183,9.78079E+12,en-GB,Blackstone Audiobooks,
17986,Teleny or the Reverse of the Medal,Oscar Wilde,1595690360,9.7816E+12,eng,MONDIAL,
17994,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Simon Singh,385495323,9.78039E+12,eng,Anchor,
17998,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,786856289,9.78079E+12,en-US,Miramax,
18005,How I Became a Pirate,Melinda Long/David Shannon,152018484,9.78015E+12,eng,HMH Books for Young Readers,
18013,The Pirate Dictionary,Terry Breverton,1589802438,9.78159E+12,eng,Pelican Publishing Company,
18016,Mulliner Nights (Mr. Mulliner  #3),P.G. Wodehouse,1400079616,9.7814E+12,eng,Vintage,
18017,Life at Blandings,P.G. Wodehouse,140059032,9.78014E+12,en-US,Penguin Books,
18018,Jill the Reckless,P.G. Wodehouse,1585676608,9.78159E+12,eng,Harry N. Abrams,
18019,The Code of the Woosters: Jeeves to the Rescue,P.G. Wodehouse/Jonathan Cecil,1572705485,9.78157E+12,eng,AudioGO,
18021,P.G. Wodehouse in His Own Words,P.G. Wodehouse/Tony Ring/Barry Day,1585673935,9.78159E+12,eng,Harry N. Abrams,
18022,Jeeves and the Mating Season (Jeeves  #9),P.G. Wodehouse/Jonathan Cecil,1572703199,9.78157E+12,eng,AudioGO,
18025,Something Fresh (Blandings Castle  #1),P.G. Wodehouse,1585676586,9.78159E+12,eng,Harry N. Abrams,
18027,The Clicking of Cuthbert,P.G. Wodehouse,1406929980,9.78141E+12,eng,Hard Press,
18029,Ring for Jeeves (Jeeves  #10),P.G. Wodehouse,1585675245,9.78159E+12,eng,Harry N. Abrams,
18031,Ukridge,P.G. Wodehouse,1585674796,9.78159E+12,eng,Harry N. Abrams,
18032,Jeeves and the Tie That Binds (Jeeves  #14),P.G. Wodehouse,743203623,9.78074E+12,eng,Touchstone,
18035,Right Ho  Jeeves (Jeeves  #6),P.G. Wodehouse,140690483X,9.78141E+12,eng,Hard Press,
18039,Blandings Castle (Blandings Castle  #3),P.G. Wodehouse,1585673382,9.78159E+12,eng,Harry N. Abrams,
18041,Mr. Mulliner Speaking,P.G. Wodehouse,1841591386,9.78184E+12,en-US,Everyman Library / Overlook Press,
18042,Laughing Gas,P.G. Wodehouse,1585672327,9.78159E+12,eng,Harry N. Abrams,
18047,The Adventures of Sally,P.G. Wodehouse,1426423705,9.78143E+12,en-US,BiblioLife,
18053,Meet Mr. Mulliner,P.G. Wodehouse,1585672750,9.78159E+12,eng,Harry N. Abrams,
18055,Eggs  Beans  and Crumpets,P.G. Wodehouse,1841591068,9.78184E+12,eng,Overlook Press,
18057,A Damsel in Distress,P.G. Wodehouse,1406953210,9.78141E+12,eng,rbooks,
18061,Uncle Fred in the Springtime (Blandings Castle  #6),P.G. Wodehouse,1841591300,9.78184E+12,eng,Everyman,
18062,The Best of Wodehouse: An Anthology,P.G. Wodehouse/John Mortimer,307266613,9.78031E+12,eng,Everyman's Library,
18064,The World of Mr. Mulliner,P.G. Wodehouse,140281703,9.78014E+12,eng,Penguin Books Ltd,
18067,Cocktail Time,P.G. Wodehouse,1585675741,9.78159E+12,eng,Harry N. Abrams,
18072,The Waste Lands (The Dark Tower #3),Stephen King/Ned Dameron,451173317,9.78045E+12,eng,Signet Book,
18073,Jeeves in the Offing (Jeeves  #12),P.G. Wodehouse,1841591165,9.78184E+12,eng,Everyman,
18074,Jeeves and The Feudal Spirit (Jeeves  #11),P.G. Wodehouse,1841591017,9.78184E+12,eng,Everyman's Library,
18077,Piccadilly Jim,P.G. Wodehouse,1585676160,9.78159E+12,eng,Harry N. Abrams,
18081,Joy in the Morning (Jeeves  #8),P.G. Wodehouse,1841591157,9.78184E+12,eng,Everyman,
18089,The Mating Season (Jeeves  #9),P.G. Wodehouse,1841591076,9.78184E+12,eng,Everyman,
18098,Indiscretions of Archie,P.G. Wodehouse,742632598,9.78074E+12,eng,Classic Books,
18119,The Subtle Knife (His Dark Materials  #2),Philip Pullman,440238145,9.78044E+12,en-US,Laurel Leaf Library,
18122,The Amber Spyglass  (His Dark Materials  #3),Philip Pullman,440238153,9.78044E+12,eng,Laurel Leaf,
18127,The Eyes of the Dragon,Stephen King/David Palladini,451166582,9.78045E+12,en-US,Signet Book,
18132,The Voyage of the “Dawn Treader” (The Chronicles of Narnia  #3),C.S. Lewis/Pauline Baynes,20442602,9.78002E+12,eng,Macmillan Publishing Company/Collier Books,
18133,Lolita,Vladimir Nabokov/John Ray Jr.,679723161,9.78068E+12,eng,Vintage International,
18134,William Shakespeare’s: Twelfth Night (Shakespeare Retellings  #6),Bruce Coville/Kathryn Hewitt,803723180,9.7808E+12,eng,Dial,
18135,Romeo and Juliet,William Shakespeare/Paul Werstine/Barbara A. Mowat,743477111,9.78074E+12,eng,Simon Schuster,
18136,Romeo and Juliet,William Shakespeare/Rex Gibson,521618703,9.78052E+12,en-US,Cambridge University Press,
18140,Romeo and Juliet,William Shakespeare/Michael Sheen/Kate Beckinsale/Fiona  Shaw/Norman Rodway,521625629,9.78052E+12,eng,Naxos Audiobooks,
18144,Ohio Class (Silent Service #5),H. Jay Riker,60524391,9.78006E+12,eng,Avon,
18146,Seawolf Class (Silent Service #3),H. Jay Riker,380804689,9.78038E+12,eng,Avon Books,
18160,The Art of Deception: Controlling the Human Element of Security,Kevin D. Mitnick/William L. Simon/Steve Wozniak,076454280X,9.78076E+12,eng,Wiley,
18172,Hardball: Are You Playing to Play or Playing to Win?,George Stalk Jr./Rob Lachenauer/Robert Lachenauer/John  Butman,1591391679,9.78159E+12,eng,Harvard Business Review Press,
18182,A Theory of Fun for Game Design,Raph Koster/Will Wright,1932111972,9.78193E+12,en-CA,Paraglyph Press,
18184,The Complete Theory Fun Factory: Music Theory Puzzles and Games for the Early Grades,Ian        Martin/Katie Elliott,851621813,9.78085E+12,eng,Boosey & Hawkes Inc,
18185,The Pillow Book,Sei Shōnagon/Ivan Morris,231073372,9.78023E+12,eng,Columbia University Press,
18190,Bachelor Brothers' Bed & Breakfast Pillow Book,Bill Richardson,312194404,9.78031E+12,eng,St. Martin's Griffin,
